"text","hashtags","sentiment","sentiment_label"
"_thore government also think police personnel thy cntnu duty day night without thinking abt thrself thy cn infected corona virus thy also hv life family children ","coronawarriors","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","","0.06818181818181818","neutral"
"corona re gon na stay another month america eat shorts c eat shorts c bought another month ooh m crushed c bought one got rest ","","0","neutral"
"great work colleagues members also look bursary schemes ll keep pushing westminster holyrood cardiff stormont","","0.8","positive"
"corona virus smoke screen doesnt mean harmful lets look laws passed amp activity going outside trapped inside worried death could die heart attack right amp theyre gon na rule corona related ","","-0.3125","negative"
"bye bye corona sincerely pm","","0.5","positive"
"_ elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji enough evidences prove framed fake case conspiracy ","","0","neutral"
"typical yoruba woman sells drug bus cure found relate please kindly like n retweet say bye bye corona","","0.21666666666666667","positive"
"bye bye corona sincerely pm","","0.5","positive"
"need ask uk energy companies reducing card meter tariffs making bigger profit corona virus bc many lockdown using normal time need give back massive profits customers","","0","neutral"
" rampur guy calls corona helpline asks samosas repeatedly despite warnings doesnt stop arre samosa bhejo bhai rampur dm gets samosas delivered guy also orders clean drain punishment cc ","","0","neutral"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","","0.705","positive"
" rampur guy calls corona helpline asks samosas repeatedly despite warnings doesnt stop arre samosa bhejo bhai rampur dm gets samosas delivered guy also orders clean drain punishment cc ","","0","neutral"
"nothing like little earthquake get corona slumber ","","-0.1875","negative"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
" read words right back dont want corona response fail hold accountable know shame wont shame enablers get briefing rallies failure takes lives ","","-0.006190476190476202","neutral"
"weeks leave time learn new skill update old skills lot platforms offering programs free corona period take advantage","","0.11818181818181818","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","","0.06818181818181818","neutral"
" s government people ever reluctant donate one kwena s rough people shame ","","0.2","positive"
"morality crisis","","0","neutral"
"tata power delhi discom issues clarification rumours power connection cut says co providing uninterrupted power supply entire area operation without distinction committed power nation s fight corona pandemic","","0","neutral"
" loved speech lynchng love jihadist caa nrc protest waiting similar help corona virus please bring placards fan girls waiting ","","0.39999999999999997","positive"
"prizes guessing n t done airports disinfect brought india","Covid_19","0","neutral"
"salem district patients including four islamic clerics indonesia tested positive contacts others monitoring erode district cases yday contacts islamic preachers thailand already ","","0.22727272727272727","positive"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"sir today watching tv people r still coming roads unnecessary request u take vehicle custody amp let go back walk amp hand vehicle days penalty second thought otherwise telangana top corona ","","-0.4","negative"
"bet anti vaxxers real quiet corona vaccine comes","","0","neutral"
"rohini singh wants rich donate corona virus rohini singh regularly flaunts mercedes twitter rohini singh given single rupee donation corona virus","","0.19166666666666665","positive"
"_bapuji sant shri asharamji bapu worked welfare society years age years need early release account pandemic corona virus spread india ","","0.5","positive"
"sooo sad suppose take baby camping bday year obviously cant damn corona but bright side things sleeve im planning cant wait","","1.3877787807814457e-17","neutral"
"lakh volunteers nss amp nyks helping fight corona assistance log amp list volunteers contact details also get list dc dm offices districts country ","","0","neutral"
"corona spreading rapidly even innocent sant shri asharamji bapu tolerated jail approx yrs ","ReleaseAsharamjiBapuOnParole","0.5","positive"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"overwhelming selfless act contribute national international corona virus disaster combat corporate houses ngos different state govts come forward provide food amp shelter amp could learn lot sacrificing bold amp beautiful","","0.31190476190476185","positive"
"even animals treated better dignity country poor every single person stepping plane international flight ","","-0.023809523809523808","neutral"
" ashok kapoor agra shares overcame covid menace via namo app","MannKiBaat","0","neutral"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","","-0.30000000000000004","negative"
"thanks steve weve writing tory mps describing detail updating greedy oil companies profiteering time crisis keep touch stay safe","","0.2","positive"
